z Q M500 Tstart lifetime
2.725669560658193 4.79084708437578e+36 89049826538539.2 476.1139746612639 37.41330997883612
0.4459570895767282 1.974048397973136e+36 16346902239419.871 105.08431941186302 0.0042821541493333415
0.45289253529183693 8.302752844015081e+36 141208666735985.25 724.5454316997507 0.2069083331741093
3.040944533033939 6.310671156806117e+36 24285716292067.66 545.3027448476624 0.005801002548273112
0.4646100184084405 1.1293903793940043e+36 141767813235484.22 574.5514523568594 0.007027598576188006
1.437364959983006 3.4866638036405776e+37 38537243394767.81 97.5215788008359 16.07019476598186
1.9363194587749408 1.0129624520928707e+36 138686826540453.88 843.8639924042322 7.235246275816939
3.72629575019585 1.0022329946843184e+37 125421027241811.14 455.57454148189737 70.27084685158998
0.32022102903586624 3.717042909485485e+38 814728767106729.4 918.8660229814401 0.2559022321220893
0.38476863225934066 2.9897310345968577e+38 27884489796147.67 494.83389344573914 143.66025303968095
3.3727791145053923 6.724759926709193e+38 52806907960201.71 981.6427288239797 3.4507626602791004
2.692410002785209 3.6854067586238416e+38 21158263094560.395 41.77477184506417 30.74062000278296
2.540370520554882 3.451837169768614e+39 29068649617286.6 402.42555639259416 48.64953605935756
0.47920232842880583 1.9299901287511936e+38 70561085417782.11 882.6717631496034 15.891197432705306
2.157391184979191 7.373132575650086e+39 786095616234582.4 729.2846215976767 0.2728925789609961
3.679207932010641 6.91968779500139e+38 32029211763370.617 902.3464489660786 99.97918297563794
3.3319307089757255 8.465509109356696e+36 22665536091802.652 500.39425115303203 75.28560730250733
3.0800413987977135 5.649630637838663e+38 14515353535321.865 151.71055019932822 14.609876163751043
2.2716061797511675 1.0953816864266185e+39 163173903630395.84 784.1342776140605 42.315151630336196
2.4394626973714786 1.4912303122848242e+38 980362301023244.4 592.3947211665144 15.218159908798249
2.965258074052944 2.3455625018306563e+38 17799738996257.36 682.6143284777434 3.563796078170376
2.1689073521194064 1.3614421556063856e+37 17339756880926.148 473.56107906120025 1.2816793545528242
1.72848645563904 3.156989116477697e+37 605233693988391.6 75.31586298695714 0.26478672363174216
2.1450948683322464 3.327495331322643e+36 49467154631295.63 467.97558179859266 2.4783481068696323
0.4127452595289465 6.833597096320568e+39 262432671827364.9 223.67292598023636 0.013793273734843169
0.7695742343029086 3.923372180652334e+38 78670577551624.38 958.9999365612707 27.337554880418978
2.210418285213683 3.4361489355950455e+37 415135592526825.7 154.67134674469364 0.001695118428282488
1.12183819388679 1.6399601940021282e+37 862639944679796.9 606.1210217402751 0.004154465940789657
3.348597598874056 3.7841024765041356e+37 102458793973530.0 984.5378105787483 0.002496223762949203
0.710496942807374 1.8613254423525423e+36 142466419032097.28 525.6041184224506 0.25602273509133466
2.9501099732128795 3.8021667942701696e+37 30378264598343.25 72.74820654947534 4.53817191962231
3.5125344921460875 5.2603787801346196e+36 10813591153049.705 726.9028693808699 170.53094095023232
2.7277214765783016 1.0539726395372823e+38 15913309809343.951 832.9365403150742 0.07559616028757257
3.998730036120471 2.193962313181086e+37 600401483811583.9 984.1792888401087 2.8693134390400945
0.9769168957939249 1.86634311251579e+36 11949837069659.832 437.2849510879195 0.5166573831234303
3.2177527281832536 3.9788268658482773e+36 48197089461238.875 739.6107184102017 0.002049209135676864
3.817611781259469 1.626958889974934e+36 23261672438043.812 198.8717608085455 0.017327515102091955
1.6276401507695528 2.216346207679746e+38 25390941729239.97 716.6285944038375 0.2696250347749735
3.5097558174538652 8.298448479686667e+37 64958648786911.82 931.8789512986951 0.113075167367709
0.059287142609427246 4.0253506469032567e+37 182809567068935.38 369.00346065328904 0.5032830036389245
2.293545909403252 1.8170759557812204e+38 13217461421501.482 769.5024351973834 0.005842962394685226
0.8541184663183348 1.7386615793295474e+39 51349987025854.516 106.80771598425586 0.005013528693067761
1.1310417292222388 3.9090548099258606e+39 139144501165833.83 351.76573941015334 0.3827108014813556
2.78219094791709 3.391104149603519e+37 41517595765425.22 984.6556375425747 0.018907976788474282
3.0288575910022923 4.20380965401063e+39 837120360606616.5 818.296461445117 0.7123492295364439
1.050633136492344 4.627807122762439e+39 63314173287642.6 885.0430985154958 0.001470087401640512
0.8065233388096709 1.2339346349297795e+38 94173527907968.25 720.4377825988953 13.039635164568855
0.5305188653650492 3.677261434025464e+38 268417829257753.53 74.15487065192184 0.368569227596335
3.2328974987370303 1.7315778680443128e+36 47363045789730.41 571.5374408642537 311.3200891447332
0.17977616856008094 2.422094145441694e+39 187928005966792.4 123.95029740563457 4.188074724247965
2.3676693143291305 1.73723414690114e+39 400235448420069.56 701.2003895912557 1.298887489937121
2.4036948324431124 7.535290543976059e+36 133680130331123.83 612.4491080525631 16.594989710593048
1.095614601886337 1.4604439142464462e+36 53800631363459.05 319.27252778505124 13.064508323683043
0.9097967303602545 1.1909754861121258e+37 808600295545752.0 801.580591497738 0.38622174585457997
3.139358072227675 1.3091694842876359e+39 61970177352847.1 230.9365364948961 0.0478966325724209
2.053239999031956 2.0281490520329202e+36 150828089864365.94 325.88781296742087 0.6514347533126623
1.6271044040832376 6.863918836564777e+37 900863209827488.6 706.4443172187249 33.41697039970589
1.469186133397908 7.345797777173853e+39 80023796041612.38 893.9556164403408 0.020110130009946155
0.18418787766225275 4.067196573486797e+38 80821201515675.64 836.1221433384457 5.9120871978130225
2.403237286951618 7.710037515802083e+39 48914681018510.19 931.1045945552523 1.5207683775498049
3.9152861468893856 6.3355967287267965e+37 11440203882005.148 194.88184086943673 83.51503336922859
2.486498635922574 4.7081919382808716e+39 200634599521352.62 580.0269408304788 7.276944801245132
1.2510179431687538 3.495193814331553e+36 131714033051292.23 922.6574069548687 0.006111375101845898
0.7356549606192497 2.4059096396489588e+36 86772426643130.6 645.6813433775595 0.28355047632865454
3.02422095376555 8.521473560541119e+38 128919496543892.36 566.8535138122319 0.5715758832984376
0.23231357652765317 1.4154598561616312e+39 26742845500926.04 224.38908777212617 0.024568817307310444
0.9534019212945171 1.6905614239652836e+39 20684644370907.19 836.1500831867102 1.0534026582905045
1.448674934143884 9.496923636807027e+37 216791649772369.4 389.8784706825483 0.002782045321438701
3.7818892363843304 6.681674316765508e+36 111820463283431.53 318.41114621883037 0.7367182091416782
1.8122468892689798 2.7147513846487584e+38 556761775345209.75 159.61201897053834 0.0473732239030981
1.5774426506002892 1.796443268251282e+37 17283833172102.762 774.2015182636227 0.3979407076272467
2.7776330032163883 1.7712559689429767e+37 667747651720727.0 854.9252512893569 111.04691221517459
1.7846085753419363 1.8426937344311193e+36 856838865515087.5 691.7937328688711 0.2125697688054437
3.266986888007913 9.17101189065839e+38 162489214931178.5 885.7628583277854 0.028118521463069864
2.2801498230786064 1.1260093245881455e+39 335221979513775.9 105.89848950282665 0.0010112540075346453
2.8509766095958113 7.517930144636618e+39 815654796550918.4 244.8511337520537 0.0012515678054245446
3.8235194160840096 2.8152073544036183e+37 150599102236498.9 702.9098406710608 1.8668069509846357
0.25208858363378894 6.067594654322304e+39 42121654488034.39 7.789097402601253 1.5181596977523784
0.7323608763528324 6.246215998959503e+36 616382425458366.0 702.8272302216116 0.004437106161628709
3.3851454331980317 3.866216215032632e+37 718071358238271.6 876.6200181998271 48.429673598719425
2.3661253725254237 6.966876456933101e+38 54231583794434.89 184.14684719980667 0.0029897058535078257
2.571499343374293 7.533093933919352e+38 10188618297523.729 398.54503273732234 10.281816889113014
0.14841638544682256 2.077991619118789e+36 70461587280300.03 721.0385773210897 160.37590200161864
1.4364496595103322 9.354919661054814e+39 33800328786029.723 862.9550109071845 0.028348218107031586
0.22926458428823837 3.840788835697263e+38 13043234234219.012 947.7856202017759 6.503963608171319
2.97367449275492 6.909299713526742e+39 324877543675283.7 309.0726863703016 0.11920924240611899
0.7040262744294101 2.5162894002985693e+38 46601075973871.5 189.27525630918618 0.14072919412083762
0.643480216215413 1.0688352094573498e+39 652222957616148.9 785.5765447540891 0.07484897269298711
0.8642996279566288 5.3056411249338515e+38 90515704698090.9 848.570661508646 0.09214839570147279
2.6985730531076166 1.2898457123311867e+39 481799194848996.25 27.33357744702669 0.003388929079737681
1.2314003027282712 1.1615914148842834e+38 462997616842305.44 869.4696419648245 0.029265746527384975
0.05079606255113056 1.3309039143053095e+39 23428952102623.754 2.4008755273409177 93.29842030610337
1.443441078552747 3.214483811033291e+36 27269154000596.453 727.88659414537 106.30487444676328
3.2469927895725044 8.658697732024521e+38 23930927081535.914 661.7554375935248 0.089389353868826
0.21313119395688807 5.160648546401011e+37 92986392169047.52 658.2879233139375 454.9570314601541
3.8742537948037348 2.5591508476496387e+37 290447939935113.7 45.301397979674476 54.56686693164814
2.99511384954376 3.7613140680380196e+39 15415716615441.828 66.18800150628645 0.3866966426939208
3.6473551176572374 7.69286240347995e+39 292501100114117.44 231.7656733264949 0.00463779705552435
0.28405458032393094 3.6454270150777283e+36 25479106446980.29 140.422517655313 0.02116785573625209
3.228073948229446 1.4960088927661395e+39 10723180322007.14 879.9910071817797 0.08430167656563799
0.5456849418282985 8.755415730260382e+39 54599540570752.016 188.20439074733764 0.015155288228652943
3.5154175490882547 1.333592540234977e+36 75914431079545.47 795.1254338059089 1.343913020750993
2.6904675589201177 7.186249854384034e+38 70993663740368.72 53.661066537116334 0.017983502022130077
0.17825478927597382 6.090634773486805e+37 32476796194484.836 182.24013843833876 8.466528818318935
2.071205325703557 3.2739177214880838e+37 328080061746344.25 541.0073457261122 0.02533485095471216
3.9973308379130237 1.2223058851594826e+39 12848700576339.275 302.1369477519278 0.004430837207796071
2.3396881290205944 2.0292259183055915e+36 21949903431456.492 56.5913070519104 89.86010294113197
1.8997424862471108 5.395343719300265e+36 59058949659758.66 295.7884492322805 1.778316566054269
0.6053357785876359 4.2836281230449834e+36 45893613369781.51 552.8624035285026 0.02894451676639006
0.8480557287765795 2.272873971589671e+37 27485612547563.766 15.18773646069127 0.017996412817799647
2.0246242180395897 7.181222830430685e+38 408884981600065.06 580.751657216761 0.0050617754273801115
3.8311435210042077 5.0436183287966474e+39 37176127101654.83 603.8991758211496 0.592115107572857
0.1829732389377483 5.985719693068713e+39 14223235716283.031 704.6082837577774 0.0013165588929614249
0.28542062690096115 7.75575031211381e+38 50033335369197.15 346.5596880149119 0.0014346517558954449
1.5146369810424036 1.3108726699514912e+38 18226892393635.066 851.3939172740359 3.219838871166867
1.6421748276996095 4.148609138262778e+39 61687799966384.16 116.03981871839908 0.8317943449377606
2.1814965242639404 1.7210437188564225e+37 40833269518782.63 154.28192933547024 0.0360862520149267
1.2572071347126803 4.181305698452282e+39 289248122339994.06 796.2471305360124 0.03541046586936938
2.584817464862947 1.4065797096750454e+38 84833103700918.03 441.11569644834225 24.519037113434266
3.9041253316766826 1.241985665566741e+37 23130567404405.285 651.0216278790792 0.004276101848474013
3.9977408462592874 6.266567964048851e+36 908261477589062.6 4.616194840515897 0.00362001173067441
3.4346334927710167 2.734072871513718e+38 876817408043119.6 742.4186906355189 39.559373856290264
3.4455130757905144 7.017148154829925e+38 297039165014336.5 380.4284586306007 24.913767874123668
0.2511051785559584 2.3599117347444155e+38 220758920635442.28 765.8209014368316 0.005994386552144421
2.3757862879979954 8.864105080727009e+39 540259649415191.3 11.106301568889144 28.498002007388386
2.721251427033368 2.7195294351416637e+36 14320599945693.67 701.6924890805118 2.0662274747216522
0.3998779882459038 1.862649431667069e+38 271780800688771.1 628.0737927691437 0.20005523775433035
0.5379573390535555 5.15170216778844e+39 36486559612185.76 328.44635823141556 0.0017025890193986869
0.49782491258826855 7.61581853164763e+38 69890355578930.87 60.51927131164314 0.09475662211788649
0.568042143534718 5.998136016618446e+38 213624348637660.47 176.3145830567061 54.80495067020163
1.7116866047319568 1.9416079832780135e+38 49617011957201.555 109.24000989553218 0.16396547749181264
1.8147675373908014 5.55361899978291e+37 486302431404889.06 246.29691153726907 0.3469588034743646
0.2607073979983707 1.3539662862596255e+36 11139646927725.71 675.7685705046691 0.05997524563397678
1.0739261626626617 2.6434108735744147e+37 46294770711012.36 911.2961769140732 0.18893028109975343
0.5364568935832006 7.449007421603865e+36 105753851659121.14 326.36630303839996 0.04282435933521318
3.1926817145304724 5.2182480938708435e+36 34758381500193.72 333.1479520742528 7.342225289825841
3.5666981934249713 1.6961844223495407e+37 651336831310986.4 763.052985632286 0.21319587361950218
1.7684841332054027 2.5047592482386544e+38 23275571768093.188 500.33567664671 120.30186498629293
3.4701433031131454 2.1926141931948107e+37 452925957070718.06 561.3588013845106 0.5274189779534476
1.0074285738205364 2.39735148452348e+36 336433582910726.0 641.9001997390654 0.3890520704656165
2.900584750127579 8.006607257442938e+36 826130604606854.4 720.9550101256452 0.005696873901984207
0.03625938613278601 9.19555840836346e+36 59162671114788.46 477.71351978033437 0.0013066697890843325
1.4711496345445592 4.7778110044956534e+36 307208610326679.7 633.489519589546 3.830155727717369
0.7145284917311243 1.05597640206899e+36 116769219250251.9 909.4306520780715 35.90119881973872
0.5820101097749992 1.155721951126494e+37 479083628566672.75 530.6180026044897 1.1358626193670733
1.4823026699602089 2.2768824247038476e+37 785898483210587.6 585.8724630972148 0.0011881383081307193
0.034782433138037305 3.85435182023572e+37 59237517005803.82 259.8860604622066 200.38008828690567
3.2098135483267067 8.627634731711903e+36 40607773079993.29 566.9561367958833 0.023864367292010403
2.01527715234304 2.2284692293337464e+38 318028182878475.7 573.4982185504796 0.009572679000242572
0.9191361412648251 1.3150422027804394e+38 472626811632203.9 275.12095869376066 0.006612569513663753
3.4271663254152176 7.843172240237881e+36 272461449892426.25 301.25833885515095 46.356770133663325
1.3447394319327177 4.331956274764799e+38 677136869279657.8 699.7801402167914 8.694097301156994
3.4524408191613825 1.7235990877254447e+39 84993104374898.06 317.5609580168811 4.3048379556480905
3.5642384903949083 6.534929561037488e+36 129176587735443.25 150.9536781984344 0.024178986484012278
2.074430836323469 9.539779856526178e+36 152378554418843.75 556.2787719974344 0.029117022944722733
3.041507548061098 1.5400572562801413e+37 185365118335739.97 501.12541687478165 0.5523320014219487
0.5144709173785609 3.129611333900513e+36 54600357487458.71 34.43976550604222 0.48693130160494175
1.9594094666553716 5.0519172780357844e+38 15774903909908.352 3.5440200283308743 231.54049722881595
2.385582375210992 6.287527235554815e+37 92655959857133.38 447.96129873161937 0.022539386259160847
0.4535951468168129 1.3834958417577707e+37 510761525353314.0 309.8547550192926 0.03879011205085929
2.6877445683485006 3.598442892423679e+38 39783847193300.96 225.3862577698722 0.007362076969757187
1.294788012669061 1.3954219808294898e+36 24571762740184.5 863.2172506938256 488.4046913735161
0.5687780554990045 1.7098056748612248e+36 15195667353133.959 531.6857420293335 2.406468741790981
2.9858097163189345 2.3813402982368507e+38 11702825044178.377 160.28690604305717 47.606698770506455
2.224616724877372 2.4926172737849938e+38 205019335102529.53 825.0437221330219 56.76474289375226
2.2643725704130913 3.217844750499492e+38 493286547180187.8 494.43532905824526 0.10945649122182233
1.3367530839343442 6.807692633607081e+37 32118731338717.4 147.24934669686095 4.635407112776305
2.301074378403977 4.89002489064392e+37 10578877474900.645 408.7296146236126 0.0025713564574409787
2.616177990325463 3.2796686629399596e+39 124362184755549.6 927.1062252907832 0.008106617390922917
2.664572663626282 6.415725438238245e+38 126392265332017.0 697.0427267123008 9.245481581110758
1.6645128250836692 3.488015594462455e+39 77556963527223.6 378.976134951178 9.118819511492553
2.822560242556129 1.5620742105842297e+39 11380500388101.855 863.0747812261122 0.44152683539865656
2.7099574662533508 9.472348785574542e+38 687466660450188.1 659.5362364500115 2.2383092232663233
2.627998513951864 1.3054968661423489e+39 514349658551940.3 183.74954704618395 0.030839687847088213
2.15528481729796 2.0400444077105454e+37 64919405213864.6 417.23099285832143 0.0010995694345583703
0.8095639662053875 7.665770470729059e+37 33063974036264.527 298.8130690529434 0.02450957227483855
3.230725767300509 5.831096435524622e+36 47737670287911.61 438.9370915569769 0.002590912642506377
1.9799949882158194 1.8468697993072633e+37 48145035053074.22 60.671740511534125 1.9498535340446785
1.7783221121292137 2.902902453040015e+38 331912150183991.4 681.3957487638304 3.1933703251441123
1.1451006017732066 6.910427733736018e+37 530826217596064.56 874.0406908607572 0.10235451454673838
3.976671963907684 2.804343231749042e+36 40279970759439.484 931.6042463226377 6.025249315748359
0.002375405371797701 1.1325409932908369e+39 55720849434776.805 764.7075875607184 0.061873109514078754
0.4802455136311279 5.55632226320291e+36 239316017589357.75 903.9553859030505 4.4103902754645405
3.9221503028026365 2.800377254618339e+36 195490122420887.53 570.2895358506645 26.497778634559776
2.1995697374818426 2.3566633846440712e+36 173842628554867.03 405.85016082782323 123.21301123324804
0.817366379394751 2.012858370579504e+38 166602402850476.84 459.9540103582259 8.991830452966349
0.12718263372417216 4.99057632332735e+37 91486861524837.61 922.008584560278 0.019714612470122624
1.1927433461320716 1.4703977378255867e+39 10877274704125.123 848.976145595057 0.1496650834040947
0.8848792668869088 7.691716032830104e+37 20052830445561.51 946.2201577875472 0.7865032137184602
3.9572005921384448 3.5165396229827165e+36 277256488470984.0 71.55333347244263 0.47918983091669076
3.0325491255081034 9.31779119039916e+37 30622989920680.824 319.56015192796485 94.98820466039639
2.3323059121460408 1.7137756756216285e+39 521671854493931.3 272.51758854344286 0.0031430229989001844
3.288904737178178 2.5809363094681055e+38 120692863652258.34 22.88343325659725 30.746500524818995
1.884610807234099 3.878423639546205e+37 117602065643912.61 567.4633407175307 111.75390771733252
1.0369225456451527 1.3728514322704262e+37 40024823219263.68 547.5812988255868 1.8710940856793545
2.537458565494687 4.110100333945812e+36 505917291447073.75 578.3342968945853 50.259096223301526
2.6666573282705093 1.9091518668594798e+37 398074697944034.1 874.2549768795067 20.004191421019055
0.18168999874725023 1.2896705263794547e+39 10061234635914.03 811.8608531348816 25.73723275352111
3.5487385195456453 2.2061786652017985e+36 17613901297137.17 839.1257612712063 8.846754313664187
0.6370520298485185 5.787048035320884e+39 17440601022374.598 284.85740349701706 81.14049176714772
3.0712375603515563 4.692374087430074e+39 172765850038152.9 75.47734865282574 3.41226466921687
2.599344452645018 5.769873483260743e+36 56435531429135.73 880.2924720292185 0.09896455849291691
1.1829073614975538 3.910327475115005e+38 35627902141392.766 342.01731312082615 0.009857412672733172
2.953988003098974 1.166837592707094e+38 37864783977744.8 176.05421048668734 0.037007688182511135
2.5046141156109476 2.6229936319956578e+38 232357500866366.78 321.7561776954025 0.0020358556389558384
1.9727450209887243 4.044557524092549e+39 96979736968360.64 177.02004162645235 100.87577858957975
2.3728775442649397 1.8019947182067152e+37 33696138605161.895 130.87069152433395 11.127740975273484
2.7593270884027565 4.540398154316784e+36 85232976527709.28 619.3759873385902 1.2882841031087136
0.7441692960612936 1.4947724767459808e+39 20651434385168.113 575.6020230610546 0.004334829252305802
1.825313546142488 1.627245932137572e+36 21544467452291.684 856.8692426556119 0.12485912009305349
3.998846243244233 2.1436368998297256e+38 761724471861136.4 556.1080936181061 1.0533966017087657
0.13117219602578967 2.871147071123786e+37 417292353023374.1 709.0250105577859 132.22690433198503
1.8331865509289678 6.726371172400018e+38 186862323010664.56 947.9455958760375 2.2326665674237276
3.874592906574597 3.1613732303165494e+38 47189332013013.7 188.41941271878147 0.01801687083271667
2.014679389607576 2.6657238645929828e+39 595058319895129.0 583.9555780095975 66.978558425772
0.8978186211431218 3.4073404968546135e+38 172023288763734.7 820.232267219669 134.732385361335
0.721351158813071 9.222299022932703e+39 285013994321586.2 548.0085036534763 85.94672385696423
1.017091582471445 1.4049735472673314e+38 40731000191329.67 943.0372588083928 18.437727789155858
3.961615665296931 6.251406681159171e+39 136633003194157.73 259.91775058392574 0.6630466186547535
2.255417565801578 1.495782052555539e+39 926112998621808.8 899.486397312365 109.77700666170963
3.6560956263878137 2.2304153363989953e+36 649819009375532.5 264.13214998429436 0.017266645686665857
1.2840304853209967 1.107924461868411e+39 67842144471509.625 89.91595682637532 10.145515551756489
2.0176014399680815 3.0993480324148625e+39 155787401832009.97 672.3713926491774 0.0030856374511106207
2.9066079952382786 1.0516328317387193e+38 203455271864602.78 8.780132231516745 27.8043991410141
0.894155688796455 1.6465634733776427e+37 192825717530627.25 455.58549670393336 220.97741031749956
1.785378396722781 6.96063058002327e+38 200217260269248.72 663.0411615689517 0.09714681017529897
1.2091817354698264 1.4384973085200928e+38 85568683471929.92 536.9279572211905 0.041705743985003554
0.5741936826656251 3.110481195749147e+36 170658309568643.94 900.2746722530936 0.0014863752800634855
0.932772772490206 3.3891358450377896e+38 32658966536511.996 79.26973722771424 0.002471478752008274
1.7705221990077562 1.7703679436310548e+37 256375360001077.8 190.2183068561961 0.0020818922622459044
2.8931645500435508 1.0115859658425781e+39 312894841302823.0 334.1599980723141 0.687341532157721
0.4955859895272541 4.911464169212957e+39 350195490723452.3 233.50859554407845 0.003928181400634893
0.1703822459992952 5.848860025779224e+39 323669432539715.6 157.28360853906088 327.23369312272706
1.0624676788023746 9.524909930090406e+37 679690300087595.0 10.236096262917883 0.010472277632543575
0.5599295158916116 1.698408671150997e+37 42611808619747.09 379.2503740747231 225.486735679408
3.4783989658635326 1.2826176872936938e+37 595932762780762.2 270.94684057203455 21.080112289668683
3.179523316303489 4.617025436889432e+39 415475741373053.9 58.365480264283235 2.0263023594439167
0.44596435964543835 8.199558400032089e+39 73106527471977.0 404.29451857900267 438.33849745995303
2.63230022697537 3.687041633403546e+37 13238257950270.295 277.5640349557247 122.8759963898404
0.5453692770440846 3.5404494807239824e+39 297365227858606.8 630.2624289938989 0.028321008126154585
3.6497690899782893 3.1527040647017908e+38 28901348870130.17 123.31991731113578 0.0010826954979874218
0.7791919607730429 3.7058709150301256e+39 12675514872995.879 779.8544582021406 20.0108768296892
3.5323824996911495 4.153851819939447e+38 244758628127124.25 412.51163245904485 7.1679789462588595
3.0696349687134963 2.510160592036035e+37 175775795973081.4 308.4754031487706 176.0281260216987
2.3271120444835174 3.197619356481779e+39 775931669986943.9 992.1407287383489 54.82076220713484
0.46155417728035886 1.6332482694246525e+36 17758556592521.355 454.7261074357195 51.23200482161149
2.7725282781874765 1.4116423433729724e+38 21987269365942.477 448.19895769894447 14.840843805307966
2.461527404838868 9.696025921321569e+39 799937127287032.0 940.7372255662825 3.784227378883252
0.0274235483764369 1.558263191268421e+37 20487585766438.273 756.0082052983228 1.0625744792441205
3.6903607006102237 1.812634460249629e+37 269179940889619.53 906.5042508944913 0.014171641128381195
2.243017370129251 6.792652611108095e+39 182907380225407.1 456.70544794635026 0.15144293896549815
0.9739662595646839 3.040448946667166e+39 56865074405317.87 523.1437427156458 0.10296893108689516
2.7221554568225033 2.5066195413699515e+39 12266115821325.822 543.2079169324891 0.009460570212683159
3.8045947401549793 3.013933333190664e+39 71477060205012.14 683.4933554368604 25.233668162482967
